Territory_ID,Territory,Territory_acr,Gender_ID,Gender,ages from,ages to,Year,Quarter,Unemployment rate
1,Italy,IT,1,males,15,24,2010.0,1.0,28.495486
1,Italy,IT,1,males,15,24,2010.0,4.0,27.809572
1,Italy,IT,1,males,15,24,2010.0,3.0,23.915228
1,Italy,IT,1,males,15,24,2011.0,Total,27.108283
1,Italy,IT,1,males,15,24,2011.0,1.0,27.731503
1,Italy,IT,1,males,15,24,2011.0,2.0,24.262442
1,Italy,IT,1,males,15,24,2011.0,4.0,30.94774
1,Italy,IT,1,males,15,24,2011.0,3.0,25.146154
1,Italy,IT,1,males,15,24,2012.0,Total,33.784533
1,Italy,IT,1,males,15,24,2012.0,2.0,33.578689
1,Italy,IT,1,males,15,24,2012.0,1.0,33.291012
1,Italy,IT,1,males,15,24,2012.0,4.0,37.317133
1,Italy,IT,1,males,15,24,2012.0,3.0,30.994315
1,Italy,IT,1,males,15,24,2013.0,Total,38.981411
1,Italy,IT,1,males,15,24,2013.0,1.0,41.236548
1,Italy,IT,1,males,15,24,2013.0,2.0,37.42161
1,Italy,IT,1,males,15,24,2013.0,4.0,40.216387
1,Italy,IT,1,males,15,24,2013.0,3.0,37.001133
1,Italy,IT,1,males,15,24,2014.0,Total,41.29984
1,Italy,IT,1,males,15,24,2014.0,2.0,41.766559
1,Italy,IT,1,males,15,24,2014.0,1.0,44.771906
1,Italy,IT,1,males,15,24,2014.0,4.0,40.328453
1,Italy,IT,1,males,15,24,2014.0,3.0,38.452633
1,Italy,IT,1,males,15,24,2015.0,Total,38.715856
1,Italy,IT,1,males,15,24,2015.0,1.0,42.132449
1,Italy,IT,1,males,15,24,2015.0,2.0,39.773325
1,Italy,IT,1,males,15,24,2015.0,4.0,39.187959
1,Italy,IT,1,males,15,24,2015.0,3.0,33.990461
1,Italy,IT,1,males,15,24,2016.0,Total,36.316784
1,Italy,IT,1,males,15,24,2016.0,2.0,34.978873
1,Italy,IT,1,males,15,24,2016.0,1.0,39.796373
1,Italy,IT,1,males,15,24,2016.0,4.0,38.42797
1,Italy,IT,1,males,15,24,2016.0,3.0,32.094183
1,Italy,IT,1,males,15,24,2017.0,Total,32.863128
1,Italy,IT,1,males,15,24,2017.0,1.0,35.729235
1,Italy,IT,1,males,15,24,2017.0,2.0,33.043649
1,Italy,IT,1,males,15,24,2017.0,4.0,32.47278
1,Italy,IT,1,males,15,24,2017.0,3.0,30.346046
1,Italy,IT,1,males,15,24,2018.0,Total,30.387017
1,Italy,IT,1,males,15,24,2018.0,2.0,29.887536
1,Italy,IT,1,males,15,24,2018.0,1.0,31.274404
1,Italy,IT,1,males,15,24,2018.0,4.0,31.747982
1,Italy,IT,1,males,15,24,2018.0,3.0,28.623279
1,Italy,IT,1,males,15,24,2019.0,Total,27.778004
1,Italy,IT,1,males,15,24,2019.0,1.0,31.468979
1,Italy,IT,1,males,15,24,2019.0,2.0,26.553823
1,Italy,IT,1,males,15,24,2019.0,4.0,27.112923
1,Italy,IT,1,males,15,24,2019.0,3.0,26.058097
1,Italy,IT,1,males,15,24,2020.0,Total,28.357399
1,Italy,IT,1,males,15,24,2020.0,2.0,22.555219
1,Italy,IT,1,males,15,24,2020.0,1.0,28.49492
1,Italy,IT,1,males,15,24,2020.0,3.0,30.432548
1,Italy,IT,1,males,15,24,2020.0,4.0,31.103726
1,Italy,IT,1,males,15,24,2021.0,Total,27.658222
1,Italy,IT,1,males,15,24,2022.0,Total,22.294831
1,Italy,IT,1,males,15,24,2021.0,1.0,32.298575
1,Italy,IT,1,males,15,24,2021.0,2.0,27.377538
1,Italy,IT,1,males,15,24,2021.0,3.0,23.814185
1,Italy,IT,1,males,15,24,2021.0,4.0,27.374103
1,Italy,IT,1,males,15,24,2022.0,1.0,23.944243
1,Italy,IT,1,males,15,24,2022.0,2.0,21.904049
1,Italy,IT,1,males,15,24,2022.0,3.0,21.045273
1,Italy,IT,1,males,15,24,2022.0,4.0,22.409624
1,Italy,IT,2,females,15,24,2004.0,Total,27.310948
1,Italy,IT,2,females,15,24,2004.0,2.0,28.927354
1,Italy,IT,2,females,15,24,2004.0,1.0,27.5811
1,Italy,IT,2,females,15,24,2004.0,4.0,28.376607
1,Italy,IT,2,females,15,24,2004.0,3.0,24.424972
1,Italy,IT,2,females,15,24,2005.0,Total,27.606126
1,Italy,IT,2,females,15,24,2005.0,1.0,28.60066
1,Italy,IT,2,females,15,24,2005.0,2.0,25.649958
1,Italy,IT,2,females,15,24,2005.0,4.0,27.742998
1,Italy,IT,2,females,15,24,2005.0,3.0,28.383432
1,Italy,IT,2,females,15,24,2006.0,Total,25.461231
1,Italy,IT,2,females,15,24,2006.0,2.0,24.90526
1,Italy,IT,2,females,15,24,2006.0,1.0,28.335586
1,Italy,IT,2,females,15,24,2006.0,4.0,26.458794
1,Italy,IT,2,females,15,24,2006.0,3.0,21.817469
1,Italy,IT,2,females,15,24,2007.0,Total,23.342217
1,Italy,IT,2,females,15,24,2007.0,1.0,23.514904
1,Italy,IT,2,females,15,24,2007.0,2.0,20.850008
1,Italy,IT,2,females,15,24,2007.0,4.0,26.638188
1,Italy,IT,2,females,15,24,2007.0,3.0,22.282077
1,Italy,IT,2,females,15,24,2008.0,Total,24.682553
1,Italy,IT,2,females,15,24,2008.0,2.0,24.96681
1,Italy,IT,2,females,15,24,2008.0,1.0,24.840614
1,Italy,IT,2,females,15,24,2008.0,4.0,27.005579
1,Italy,IT,2,females,15,24,2008.0,3.0,21.951388
1,Italy,IT,2,females,15,24,2009.0,Total,28.556727
1,Italy,IT,2,females,15,24,2009.0,1.0,30.158332
1,Italy,IT,2,females,15,24,2009.0,2.0,27.526379
1,Italy,IT,2,females,15,24,2009.0,4.0,30.605707
1,Italy,IT,2,females,15,24,2009.0,3.0,25.781328
1,Italy,IT,2,females,15,24,2010.0,Total,29.436171
1,Italy,IT,2,females,15,24,2010.0,2.0,28.745301
1,Italy,IT,2,females,15,24,2010.0,1.0,29.7813
1,Italy,IT,2,females,15,24,2010.0,4.0,32.729746
1,Italy,IT,2,females,15,24,2010.0,3.0,26.255816
1,Italy,IT,2,females,15,24,2011.0,Total,32.159629
1,Italy,IT,2,females,15,24,2011.0,1.0,32.915688
1,Italy,IT,2,females,15,24,2011.0,2.0,32.685499
1,Italy,IT,2,females,15,24,2011.0,4.0,34.441051
1,Italy,IT,2,females,15,24,2011.0,3.0,28.340963
1,Italy,IT,2,females,15,24,2012.0,Total,37.57036
1,Italy,IT,2,females,15,24,2012.0,2.0,35.626684
1,Italy,IT,2,females,15,24,2012.0,1.0,39.095754
1,Italy,IT,2,females,15,24,2012.0,4.0,41.372152
1,Italy,IT,2,females,15,24,2012.0,3.0,33.97816
1,Italy,IT,2,females,15,24,2013.0,Total,41.409708
1,Italy,IT,2,females,15,24,2013.0,1.0,42.606933
1,Italy,IT,2,females,15,24,2013.0,2.0,37.134154
1,Italy,IT,2,females,15,24,2013.0,4.0,47.806955
1,Italy,IT,2,females,15,24,2013.0,3.0,37.737145
1,Italy,IT,2,females,15,24,2014.0,Total,44.591664
1,Italy,IT,2,females,15,24,2014.0,2.0,41.464417
1,Italy,IT,2,females,15,24,2014.0,1.0,48.447521
1,Italy,IT,2,females,15,24,2014.0,4.0,47.429124
1,Italy,IT,2,females,15,24,2014.0,3.0,41.019174
1,Italy,IT,2,females,15,24,2015.0,Total,42.595323
1,Italy,IT,2,females,15,24,2015.0,1.0,48.899018
1,Italy,IT,2,females,15,24,2015.0,2.0,42.972541
1,Italy,IT,2,females,15,24,2015.0,4.0,41.137476
1,Italy,IT,2,females,15,24,2015.0,3.0,37.19127
1,Italy,IT,2,females,15,24,2016.0,Total,39.574076
1,Italy,IT,2,females,15,24,2016.0,2.0,36.092094
1,Italy,IT,2,females,15,24,2016.0,1.0,40.954688
1,Italy,IT,2,females,15,24,2016.0,4.0,43.734891
1,Italy,IT,2,females,15,24,2016.0,3.0,37.559649
1,Italy,IT,2,females,15,24,2017.0,Total,37.195621
1,Italy,IT,2,females,15,24,2017.0,1.0,39.362127
1,Italy,IT,2,females,15,24,2017.0,2.0,35.549804
1,Italy,IT,2,females,15,24,2017.0,4.0,38.813471
1,Italy,IT,2,females,15,24,2017.0,3.0,35.077595
1,Italy,IT,2,females,15,24,2018.0,Total,34.8647
1,Italy,IT,2,females,15,24,2018.0,2.0,34.095514
1,Italy,IT,2,females,15,24,2018.0,1.0,37.36902
1,Italy,IT,2,females,15,24,2018.0,4.0,37.493412
1,Italy,IT,2,females,15,24,2018.0,3.0,30.204375
1,Italy,IT,2,females,15,24,2019.0,Total,31.147114
1,Italy,IT,2,females,15,24,2019.0,1.0,35.544423
1,Italy,IT,2,females,15,24,2019.0,2.0,30.92407
1,Italy,IT,2,females,15,24,2019.0,4.0,32.467641
1,Italy,IT,2,females,15,24,2019.0,3.0,25.260091
1,Italy,IT,2,females,15,24,2020.0,Total,32.135305
1,Italy,IT,2,females,15,24,2020.0,2.0,28.912825
1,Italy,IT,2,females,15,24,2020.0,1.0,34.0116
1,Italy,IT,2,females,15,24,2020.0,3.0,33.173437
1,Italy,IT,2,females,15,24,2020.0,4.0,31.692326
1,Italy,IT,2,females,15,24,2021.0,Total,32.831951
1,Italy,IT,2,females,15,24,2022.0,Total,25.81487
1,Italy,IT,2,females,15,24,2021.0,1.0,38.825632
1,Italy,IT,2,females,15,24,2021.0,2.0,32.606533
1,Italy,IT,2,females,15,24,2021.0,3.0,31.793884
1,Italy,IT,2,females,15,24,2021.0,4.0,28.978304
1,Italy,IT,2,females,15,24,2022.0,1.0,28.993749
1,Italy,IT,2,females,15,24,2022.0,2.0,23.570874
1,Italy,IT,2,females,15,24,2022.0,3.0,24.772965
1,Italy,IT,2,females,15,24,2022.0,4.0,26.060404
1,Italy,IT,9,total,15,24,2004.0,Total,23.563207
1,Italy,IT,9,total,15,24,2004.0,2.0,24.487588
1,Italy,IT,9,total,15,24,2004.0,1.0,23.494424
1,Italy,IT,9,total,15,24,2004.0,4.0,24.858261
1,Italy,IT,9,total,15,24,2004.0,3.0,21.449144
1,Italy,IT,9,total,15,24,2005.0,Total,24.148623
1,Italy,IT,9,total,15,24,2005.0,1.0,25.318197
1,Italy,IT,9,total,15,24,2005.0,2.0,22.878299
1,Italy,IT,9,total,15,24,2005.0,4.0,24.672985
1,Italy,IT,9,total,15,24,2005.0,3.0,23.709309
1,Italy,IT,9,total,15,24,2006.0,Total,21.792254
1,Italy,IT,9,total,15,24,2006.0,2.0,20.81012
1,Italy,IT,9,total,15,24,2006.0,1.0,24.181647
1,Italy,IT,9,total,15,24,2006.0,4.0,22.883719
1,Italy,IT,9,total,15,24,2006.0,3.0,19.170674
1,Italy,IT,9,total,15,24,2007.0,Total,20.372157
1,Italy,IT,9,total,15,24,2007.0,1.0,20.804822
1,Italy,IT,9,total,15,24,2007.0,2.0,18.529497
1,Italy,IT,9,total,15,24,2007.0,4.0,23.251156
1,Italy,IT,9,total,15,24,2007.0,3.0,18.948716
1,Italy,IT,9,total,15,24,2008.0,Total,21.208271
1,Italy,IT,9,total,15,24,2008.0,2.0,20.433172
1,Italy,IT,9,total,15,24,2008.0,1.0,21.158967
1,Italy,IT,9,total,15,24,2008.0,4.0,23.808372
1,Italy,IT,9,total,15,24,2008.0,3.0,19.538221
1,Italy,IT,9,total,15,24,2009.0,Total,25.427069
1,Italy,IT,9,total,15,24,2009.0,1.0,26.084393
1,Italy,IT,9,total,15,24,2009.0,2.0,23.924068
1,Italy,IT,9,total,15,24,2009.0,4.0,28.18437
1,Italy,IT,9,total,15,24,2009.0,3.0,23.471431
1,Italy,IT,9,total,15,24,2010.0,Total,27.992568
1,Italy,IT,9,total,15,24,2010.0,2.0,28.09344
1,Italy,IT,9,total,15,24,2010.0,1.0,29.000644
1,Italy,IT,9,total,15,24,2010.0,4.0,29.831557
1,Italy,IT,9,total,15,24,2010.0,3.0,24.864345
1,Italy,IT,9,total,15,24,2011.0,Total,29.181299
1,Italy,IT,9,total,15,24,2011.0,1.0,29.811114
1,Italy,IT,9,total,15,24,2011.0,2.0,27.743575
1,Italy,IT,9,total,15,24,2011.0,4.0,32.409858
1,Italy,IT,9,total,15,24,2011.0,3.0,26.450885
1,Italy,IT,9,total,15,24,2012.0,Total,35.336168
1,Italy,IT,9,total,15,24,2012.0,2.0,34.400504
1,Italy,IT,9,total,15,24,2012.0,1.0,35.662752
1,Italy,IT,9,total,15,24,2012.0,4.0,39.022453
1,Italy,IT,9,total,15,24,2012.0,3.0,32.214512
1,Italy,IT,9,total,15,24,2013.0,Total,40.002674
1,Italy,IT,9,total,15,24,2013.0,1.0,41.812132
1,Italy,IT,9,total,15,24,2013.0,2.0,37.302593
1,Italy,IT,9,total,15,24,2013.0,4.0,43.467546
1,Italy,IT,9,total,15,24,2013.0,3.0,37.310076
1,Italy,IT,9,total,15,24,2014.0,Total,42.665707
1,Italy,IT,9,total,15,24,2014.0,2.0,41.640502
1,Italy,IT,9,total,15,24,2014.0,1.0,46.303984
1,Italy,IT,9,total,15,24,2014.0,4.0,43.283608
1,Italy,IT,9,total,15,24,2014.0,3.0,39.503924
1,Italy,IT,9,total,15,24,2015.0,Total,40.281774
1,Italy,IT,9,total,15,24,2015.0,1.0,44.927487
1,Italy,IT,9,total,15,24,2015.0,2.0,41.086155
1,Italy,IT,9,total,15,24,2015.0,4.0,39.967804
1,Italy,IT,9,total,15,24,2015.0,3.0,35.243679
1,Italy,IT,9,total,15,24,2016.0,Total,37.673226
1,Italy,IT,9,total,15,24,2016.0,2.0,35.447967
1,Italy,IT,9,total,15,24,2016.0,1.0,40.28075
1,Italy,IT,9,total,15,24,2016.0,4.0,40.602255
1,Italy,IT,9,total,15,24,2016.0,3.0,34.371585
1,Italy,IT,9,total,15,24,2017.0,Total,34.641499
1,Italy,IT,9,total,15,24,2017.0,1.0,37.235893
1,Italy,IT,9,total,15,24,2017.0,2.0,34.093975
1,Italy,IT,9,total,15,24,2017.0,4.0,35.029419
1,Italy,IT,9,total,15,24,2017.0,3.0,32.263713
1,Italy,IT,9,total,15,24,2018.0,Total,32.208376
1,Italy,IT,9,total,15,24,2018.0,2.0,31.5925
1,Italy,IT,9,total,15,24,2018.0,1.0,33.775289
1,Italy,IT,9,total,15,24,2018.0,4.0,34.119721
1,Italy,IT,9,total,15,24,2018.0,3.0,29.253272
1,Italy,IT,9,total,15,24,2019.0,Total,29.158319
1,Italy,IT,9,total,15,24,2019.0,1.0,33.185607
1,Italy,IT,9,total,15,24,2019.0,2.0,28.327278
1,Italy,IT,9,total,15,24,2019.0,4.0,29.344827
1,Italy,IT,9,total,15,24,2019.0,3.0,25.742988
1,Italy,IT,9,total,15,24,2020.0,Total,29.806888
1,Italy,IT,9,total,15,24,2020.0,2.0,24.948237
1,Italy,IT,9,total,15,24,2020.0,1.0,30.718222
1,Italy,IT,9,total,15,24,2020.0,3.0,31.496918
1,Italy,IT,9,total,15,24,2020.0,4.0,31.318365
1,Italy,IT,9,total,15,24,2021.0,Total,29.676103
1,Italy,IT,9,total,15,24,2022.0,Total,23.703012
1,Italy,IT,9,total,15,24,2021.0,1.0,34.712609
1,Italy,IT,9,total,15,24,2021.0,2.0,29.472224
1,Italy,IT,9,total,15,24,2021.0,3.0,26.93475
1,Italy,IT,9,total,15,24,2021.0,4.0,28.011444
1,Italy,IT,9,total,15,24,2022.0,1.0,25.978324
1,Italy,IT,9,total,15,24,2022.0,2.0,22.573029
1,Italy,IT,9,total,15,24,2022.0,3.0,22.509972
1,Italy,IT,9,total,15,24,2022.0,4.0,23.882082
3,Nord,ITCD,1,males,15,24,2004.0,Total,10.062831
3,Nord,ITCD,1,males,15,24,2004.0,2.0,10.140132
3,Nord,ITCD,1,males,15,24,2004.0,1.0,9.579834
3,Nord,ITCD,1,males,15,24,2004.0,4.0,10.938337
3,Nord,ITCD,1,males,15,24,2004.0,3.0,9.64335
3,Nord,ITCD,1,males,15,24,2005.0,Total,10.552857
3,Nord,ITCD,1,males,15,24,2005.0,1.0,9.804248
3,Nord,ITCD,1,males,15,24,2005.0,2.0,9.15345
3,Nord,ITCD,1,males,15,24,2005.0,4.0,12.886325
3,Nord,ITCD,1,males,15,24,2005.0,3.0,10.473301
3,Nord,ITCD,1,males,15,24,2006.0,Total,9.750094
3,Nord,ITCD,1,males,15,24,2006.0,2.0,8.703045
3,Nord,ITCD,1,males,15,24,2006.0,1.0,10.649596
3,Nord,ITCD,1,males,15,24,2006.0,4.0,10.604862
3,Nord,ITCD,1,males,15,24,2006.0,3.0,9.073759
3,Nord,ITCD,1,males,15,24,2007.0,Total,9.754384
3,Nord,ITCD,1,males,15,24,2007.0,1.0,10.502783
3,Nord,ITCD,1,males,15,24,2007.0,2.0,8.176825
3,Nord,ITCD,1,males,15,24,2007.0,4.0,11.591221
3,Nord,ITCD,1,males,15,24,2007.0,3.0,8.795808
3,Nord,ITCD,1,males,15,24,2008.0,Total,10.07121
3,Nord,ITCD,1,males,15,24,2008.0,2.0,8.449706
3,Nord,ITCD,1,males,15,24,2008.0,1.0,9.004994
3,Nord,ITCD,1,males,15,24,2008.0,4.0,13.382715
3,Nord,ITCD,1,males,15,24,2008.0,3.0,9.544067
3,Nord,ITCD,1,males,15,24,2009.0,Total,15.548875
3,Nord,ITCD,1,males,15,24,2009.0,1.0,14.896066
3,Nord,ITCD,1,males,15,24,2009.0,2.0,14.007543
3,Nord,ITCD,1,males,15,24,2009.0,4.0,18.214332
3,Nord,ITCD,1,males,15,24,2009.0,3.0,15.05498
3,Nord,ITCD,1,males,15,24,2010.0,Total,18.300149
3,Nord,ITCD,1,males,15,24,2010.0,2.0,19.041931
3,Nord,ITCD,1,males,15,24,2010.0,1.0,19.457174
3,Nord,ITCD,1,males,15,24,2010.0,4.0,18.975811
3,Nord,ITCD,1,males,15,24,2010.0,3.0,15.541723
3,Nord,ITCD,1,males,15,24,2011.0,Total,18.041259
3,Nord,ITCD,1,males,15,24,2011.0,1.0,17.770927
3,Nord,ITCD,1,males,15,24,2011.0,2.0,15.182726
3,Nord,ITCD,1,males,15,24,2011.0,4.0,21.85136
3,Nord,ITCD,1,males,15,24,2011.0,3.0,17.050475
3,Nord,ITCD,1,males,15,24,2012.0,Total,23.886445
3,Nord,ITCD,1,males,15,24,2012.0,2.0,22.939572
3,Nord,ITCD,1,males,15,24,2012.0,1.0,23.252058
3,Nord,ITCD,1,males,15,24,2012.0,4.0,27.414997
3,Nord,ITCD,1,males,15,24,2012.0,3.0,22.130127
3,Nord,ITCD,1,males,15,24,2013.0,Total,28.377774
3,Nord,ITCD,1,males,15,24,2013.0,1.0,31.489592
3,Nord,ITCD,1,males,15,24,2013.0,2.0,25.251433
3,Nord,ITCD,1,males,15,24,2013.0,4.0,30.414195
3,Nord,ITCD,1,males,15,24,2013.0,3.0,26.319007
3,Nord,ITCD,1,males,15,24,2014.0,Total,29.220751
3,Nord,ITCD,1,males,15,24,2014.0,2.0,29.612749
3,Nord,ITCD,1,males,15,24,2014.0,1.0,31.131108
3,Nord,ITCD,1,males,15,24,2014.0,4.0,29.293617
3,Nord,ITCD,1,males,15,24,2014.0,3.0,26.851968
3,Nord,ITCD,1,males,15,24,2015.0,Total,27.375205
3,Nord,ITCD,1,males,15,24,2015.0,1.0,31.441619
3,Nord,ITCD,1,males,15,24,2015.0,2.0,27.46542
3,Nord,ITCD,1,males,15,24,2015.0,4.0,27.59504
3,Nord,ITCD,1,males,15,24,2015.0,3.0,23.443017
3,Nord,ITCD,1,males,15,24,2016.0,Total,24.090815
3,Nord,ITCD,1,males,15,24,2016.0,2.0,23.727373
3,Nord,ITCD,1,males,15,24,2016.0,1.0,27.733043
3,Nord,ITCD,1,males,15,24,2016.0,4.0,25.748423
3,Nord,ITCD,1,males,15,24,2016.0,3.0,19.444705
3,Nord,ITCD,1,males,15,24,2017.0,Total,19.735017
3,Nord,ITCD,1,males,15,24,2017.0,1.0,21.650718
3,Nord,ITCD,1,males,15,24,2017.0,2.0,19.094893
3,Nord,ITCD,1,males,15,24,2017.0,4.0,20.736793
3,Nord,ITCD,1,males,15,24,2017.0,3.0,17.456778
3,Nord,ITCD,1,males,15,24,2018.0,Total,20.244
3,Nord,ITCD,1,males,15,24,2018.0,2.0,18.264427
3,Nord,ITCD,1,males,15,24,2018.0,1.0,18.849363
3,Nord,ITCD,1,males,15,24,2018.0,4.0,23.224717
3,Nord,ITCD,1,males,15,24,2018.0,3.0,20.567007
3,Nord,ITCD,1,males,15,24,2019.0,Total,17.038935
3,Nord,ITCD,1,males,15,24,2019.0,1.0,18.638104
3,Nord,ITCD,1,males,15,24,2019.0,2.0,14.517499
3,Nord,ITCD,1,males,15,24,2019.0,4.0,18.241839
3,Nord,ITCD,1,males,15,24,2019.0,3.0,16.815612
3,Nord,ITCD,1,males,15,24,2020.0,Total,18.002843
3,Nord,ITCD,1,males,15,24,2020.0,2.0,12.523796
3,Nord,ITCD,1,males,15,24,2020.0,1.0,15.760664
3,Nord,ITCD,1,males,15,24,2020.0,3.0,21.833085
3,Nord,ITCD,1,males,15,24,2020.0,4.0,21.30345
3,Nord,ITCD,1,males,15,24,2021.0,Total,18.839012
3,Nord,ITCD,1,males,15,24,2022.0,Total,15.360719
3,Nord,ITCD,1,males,15,24,2021.0,1.0,22.723349
3,Nord,ITCD,1,males,15,24,2021.0,2.0,17.660776
3,Nord,ITCD,1,males,15,24,2021.0,3.0,16.003741
3,Nord,ITCD,1,males,15,24,2021.0,4.0,19.288542
3,Nord,ITCD,1,males,15,24,2022.0,1.0,16.044092
3,Nord,ITCD,1,males,15,24,2022.0,2.0,14.864514
3,Nord,ITCD,1,males,15,24,2022.0,3.0,15.329657
3,Nord,ITCD,1,males,15,24,2022.0,4.0,15.238868
3,Nord,ITCD,2,females,15,24,2004.0,Total,15.191595
3,Nord,ITCD,2,females,15,24,2004.0,2.0,16.44562
3,Nord,ITCD,2,females,15,24,2004.0,1.0,13.594228
3,Nord,ITCD,2,females,15,24,2004.0,4.0,16.161677
3,Nord,ITCD,2,females,15,24,2004.0,3.0,14.586373
3,Nord,ITCD,2,females,15,24,2005.0,Total,15.955119
3,Nord,ITCD,2,females,15,24,2005.0,1.0,16.052685
3,Nord,ITCD,2,females,15,24,2005.0,2.0,13.931068
3,Nord,ITCD,2,females,15,24,2005.0,4.0,17.877985
3,Nord,ITCD,2,females,15,24,2005.0,3.0,15.948437
3,Nord,ITCD,2,females,15,24,2006.0,Total,14.67594
3,Nord,ITCD,2,females,15,24,2006.0,2.0,12.930866
3,Nord,ITCD,2,females,15,24,2006.0,1.0,16.480691
3,Nord,ITCD,2,females,15,24,2006.0,4.0,16.059612
3,Nord,ITCD,2,females,15,24,2006.0,3.0,13.118216
3,Nord,ITCD,2,females,15,24,2007.0,Total,13.918604
3,Nord,ITCD,2,females,15,24,2007.0,1.0,13.322275
3,Nord,ITCD,2,females,15,24,2007.0,2.0,11.329474
3,Nord,ITCD,2,females,15,24,2007.0,4.0,17.070057
3,Nord,ITCD,2,females,15,24,2007.0,3.0,14.00393
3,Nord,ITCD,2,females,15,24,2008.0,Total,14.892913
3,Nord,ITCD,2,females,15,24,2008.0,2.0,15.251945
3,Nord,ITCD,2,females,15,24,2008.0,1.0,14.821306
3,Nord,ITCD,2,females,15,24,2008.0,4.0,16.778943
3,Nord,ITCD,2,females,15,24,2008.0,3.0,12.72624
3,Nord,ITCD,2,females,15,24,2009.0,Total,19.47397
3,Nord,ITCD,2,females,15,24,2009.0,1.0,18.860044
3,Nord,ITCD,2,females,15,24,2009.0,2.0,18.587344
3,Nord,ITCD,2,females,15,24,2009.0,4.0,22.306157
3,Nord,ITCD,2,females,15,24,2009.0,3.0,18.152799
3,Nord,ITCD,2,females,15,24,2010.0,Total,21.749104
3,Nord,ITCD,2,females,15,24,2010.0,2.0,20.253547
3,Nord,ITCD,2,females,15,24,2010.0,1.0,21.631729
3,Nord,ITCD,2,females,15,24,2010.0,4.0,25.799671
3,Nord,ITCD,2,females,15,24,2010.0,3.0,19.049826
3,Nord,ITCD,2,females,15,24,2011.0,Total,23.323087
3,Nord,ITCD,2,females,15,24,2011.0,1.0,25.513046
3,Nord,ITCD,2,females,15,24,2011.0,2.0,23.03466
3,Nord,ITCD,2,females,15,24,2011.0,4.0,24.421839
3,Nord,ITCD,2,females,15,24,2011.0,3.0,20.120592
3,Nord,ITCD,2,females,15,24,2012.0,Total,27.470735
3,Nord,ITCD,2,females,15,24,2012.0,2.0,25.602169
3,Nord,ITCD,2,females,15,24,2012.0,1.0,29.207739
3,Nord,ITCD,2,females,15,24,2012.0,4.0,29.398582
3,Nord,ITCD,2,females,15,24,2012.0,3.0,25.601949
3,Nord,ITCD,2,females,15,24,2013.0,Total,31.075698
3,Nord,ITCD,2,females,15,24,2013.0,1.0,32.852744
3,Nord,ITCD,2,females,15,24,2013.0,2.0,26.445128
3,Nord,ITCD,2,females,15,24,2013.0,4.0,37.023422
3,Nord,ITCD,2,females,15,24,2013.0,3.0,27.822877
3,Nord,ITCD,2,females,15,24,2014.0,Total,33.085162
3,Nord,ITCD,2,females,15,24,2014.0,2.0,27.907953
3,Nord,ITCD,2,females,15,24,2014.0,1.0,37.580089
3,Nord,ITCD,2,females,15,24,2014.0,4.0,37.341698
3,Nord,ITCD,2,females,15,24,2014.0,3.0,29.588584
3,Nord,ITCD,2,females,15,24,2015.0,Total,32.327297
3,Nord,ITCD,2,females,15,24,2015.0,1.0,38.533406
3,Nord,ITCD,2,females,15,24,2015.0,2.0,30.26053
3,Nord,ITCD,2,females,15,24,2015.0,4.0,31.938231
3,Nord,ITCD,2,females,15,24,2015.0,3.0,28.409317
3,Nord,ITCD,2,females,15,24,2016.0,Total,28.525247
